genre,file,centroid,bandwidth,zcr,rms,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
blues,blues.00000.wav,658.3691918455992,570.1785198873309,0.04876052844644238,0.12526396,-240.5250690458848,232.19217135244008,-3.299525958284115,-29.7206827496995,35.32247891960446,17.71105618255698,-15.85127142978909,0.4753595130473786,9.39865211976238,-3.656268709575639,-2.147255128116842,5.164143392131203,1.5708025296647197
blues,blues.00001.wav,496.2885916519452,484.89291823898174,0.032578140105375096,0.09398615,-309.0100307352038,210.9459015935442,22.73938175593442,-17.023357087134237,27.935546629773743,23.285755928515105,-3.5875769533216504,2.506089295990242,11.058802580162507,1.4701401382307406,-2.50069651647693,2.6592856904150484,2.45117291840397
blues,blues.00002.wav,711.5885936687342,552.820620500197,0.055619124009087396,0.16829263,-225.8963413923188,259.8829424058388,-15.367347449619034,-44.73142690335857,34.54517184102043,20.298719820075924,-15.721251764823114,-0.5159966071686138,7.784761293351964,-5.385218900898972,-4.800181792124635,0.7037727998314145,-4.069635908748249
blues,blues.00003.wav,460.86337141548665,463.083350889596,0.02490951880317092,0.1404414,-276.5611175643237,210.18691881848005,29.213224738210855,-21.85557711812965,18.596345625196367,22.01422057655872,-5.094697499995245,-3.4558841025150038,10.141520798117563,5.183411355460743,-1.7539254129503916,1.6717627325410525,2.0734463425959606
blues,blues.00004.wav,822.5168285700153,520.0034025999976,0.06811466792343387,0.08380177,-274.5247579333389,222.6169415454799,-13.265779887760225,-51.578973189202,11.365382663198531,5.995441232454779,-23.45890965221384,-11.02554978193403,2.4319043777751697,-6.547736618165413,-10.397997087004647,-4.703351064422866,-4.973442306465123
blues,blues.00005.wav,689.8298009425775,514.0552399310963,0.047028319557231246,0.094285354,-276.08399721521715,199.60588493797928,4.476616904103466,-33.0854595011679,14.027719868907855,7.96011029483636,-18.146964498866524,-8.82655419327287,2.7067094668133778,-5.473751173108461,-9.779219015493563,-5.560407809474879,-6.753132187982709
blues,blues.00006.wav,715.0945437864821,575.1790807378028,0.046150697264114464,0.13003846,-264.1229469802426,184.9024784730411,-5.207032485514088,-22.775158256972485,30.799197699053845,9.379512044147301,-25.389335857329872,-9.814668533102974,3.823795926862281,-7.474156255128897,-9.715207141447776,-2.899438072151775,-5.623205143864168
blues,blues.00007.wav,629.8231372869068,544.5550588814644,0.038847248404872387,0.12359779,-271.4725428076078,209.66055848257636,0.6243439304503567,-22.8645963560401,33.88477217078784,14.91549991079592,-20.42411813841144,-7.322766384802753,4.651418997175244,-7.90779886665501,-11.864428551545528,-3.7174963500348075,-3.8123297974619894
blues,blues.00008.wav,582.047074295449,556.7927764423808,0.035492344595901004,0.13830183,-261.0144042982837,247.76011303925281,-5.614392472860794,-27.135254514890732,38.965193140053884,13.5581532399379,-17.163707400262187,4.927756037008991,13.417565081238761,2.3946696782835906,3.2387353835541943,0.9100078175455067,-6.478670063063973
blues,blues.00009.wav,624.0463835125767,498.78369644105135,0.045023836281902554,0.07751937,-312.8472566199181,196.95875283803875,12.24571086818449,-26.5534754990684,14.482719943542946,12.003711207977187,-8.374388250855331,-4.2906519725749614,0.757786134838401,-3.7275115660469593,-2.688307397890998,1.7782571012274824,0.3606300434156494
